score,neg_score,pos_score,obj_score,text1,text
1,0,0.523809524,0.476190476, love.v.01 district_attorney.n.01 code.v.01 recoil.n.01 ass.n.02 movie.n.01,i loved the da vinci code was a kick ass movie...
1,0,0.5,0.5, sound.v.02 movie.n.01 visit.v.01 district_attorney.n.01 code.v.01 honestly.r.02 amazing.s.02 movie.n.01 ever.r.03 visit.v.01,"Then we went to the movies and saw The Da Vinci Code which honestly, was the most awesome movie I have ever seen."
1,0,0.516129032,0.483870968, love.v.01 district_attorney.n.01 code.v.01 tied.s.05 though.r.01 second_gear.n.01 script.n.01 series.n.07,"i loved the da Vinci code, even though it was the second book in the series."
1,0.092105263,0.644736842,0.263157895, district_attorney.n.01 code.v.01 amazing.s.02 public_opinion.n.01 script.n.01 movie.n.01,The Da Vinci Code was awesome in my opinion -- the book and the movie.
1,0,0.571428571,0.428571429, love.v.01 district_attorney.n.01 code.v.01 script.n.01 movie.n.01,"I loved the Da Vinci Code, both the book and the movie."
1,0,0.342857143,0.657142857, district_attorney.n.01 code.v.01 luck.n.03 ur.n.01 tennis.n.01 tournament.n.02,the da vinci code was sooo awesome-good luck at ur tennis tournament..
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code was AWESOME!!
1,0,0.491803279,0.508196721, love.v.01 hat.v.02 united_states.n.01 about.r.07 much.r.04 love.v.01 support.v.09 district_attorney.n.01 code.v.01,I love hating America almost as much as I love supporting the Da Vinci Code.
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,Da Vinci Code was awesome.
1,0,0,1, code.v.01,i luv the book'da vinci code '....
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,da vinci code was awesome..
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,Da Vinci Code was awesome.
1,0,0.545454545,0.454545455, love.v.01 district_attorney.n.01 code.v.01,i loved the da vinci code.
1,0.083333333,0.583333333,0.333333333, well.v.01 district_attorney.n.01 code.v.01 amazing.s.02,"Well, Da Vinci Code was awesome...."
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code was awesome..
1,0.095588235,0.669117647,0.235294118, district_attorney.n.01 code.v.01 amazing.s.02 script.n.01 understand.v.03,"The Da Vinci Code is an awesome book, I just finshed reading it."
1,0.107758621,0.808189655,0.084051724, district_attorney.n.01 code.v.01 amazing.s.02 tied.s.05 begin.v.10 perceive.v.01 excuse.v.03 hard-core.s.03 amazing.s.02 world_power.n.01,"The Da Vinci Code was so awesome, I cannot even begin to comprehend nor explain the awesomeness of its hardcore, awesome power of awesomeness....."
1,0.083333333,0.583333333,0.333333333, postscript.n.01 district_attorney.n.01 code.v.01 amazing.s.02 movie.n.01,PS da Vinci code is an awesome movie!.
1,0,0,1, love.v.01 district_attorney.n.01 code.v.01 much.r.04,i just love Da Vinci Code so much!
1,0.107142857,0.535714286,0.357142857, people.n.03 worth.s.02 know.v.04 much.r.04 love.v.01 district_attorney.n.01 code.v.01,the people who are worth it know how much i love the da vinci code.
1,0.183333333,0.183333333,0.633333333, want.v.03 urgently.r.01 district_attorney.n.01 code.v.01 movie.n.01,I wanted desperately to love'The Da Vinci Code as a film.
1,0.088235294,0.617647059,0.294117647, district_attorney.n.01 code.v.01 amazing.s.02 slang.n.02 wait.v.04 understand.v.03,"The Da Vinci Code was awesome, I can't wait to read it..."
1,0,0.863013699,0.136986301, district_attorney.n.01 code.v.01 absolutely.r.02 amazing.s.02,The Da Vinci Code was absolutely AWESOME!
1,0.0875,0.6125,0.3, district_attorney.n.01 code.v.01 amazing.s.02 movie.n.01,da vinci code was an awesome movie...
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,DA VINCI CODE IS AWESOME!!
1,0,0.545454545,0.454545455, love.v.01 district_attorney.n.01 code.v.01,I love The Da Vinci Code...
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome..
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome!!
1,0,0.583333333,0.416666667, love.v.01 district_attorney.n.01 code.v.01,Love luv lubb the Da Vinci Code!
1,0.107142857,0.535714286,0.357142857, people.n.03 worth.s.02 know.v.04 much.r.04 love.v.01 district_attorney.n.01 code.v.01,the people who are worth it know how much i love the da vinci code.
1,0.183333333,0.183333333,0.633333333, want.v.03 urgently.r.01 district_attorney.n.01 code.v.01 movie.n.01,I wanted desperately to love'The Da Vinci Code as a film.
1,0.088235294,0.617647059,0.294117647, district_attorney.n.01 code.v.01 amazing.s.02 slang.n.02 wait.v.04 understand.v.03,"The Da Vinci Code was awesome, I can't wait to read it..."
1,0,0.863013699,0.136986301, district_attorney.n.01 code.v.01 absolutely.r.02 amazing.s.02,The Da Vinci Code was absolutely AWESOME!
1,0.0875,0.6125,0.3, district_attorney.n.01 code.v.01 amazing.s.02 movie.n.01,da vinci code was an awesome movie...
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,DA VINCI CODE IS AWESOME!!
1,0,0.545454545,0.454545455, love.v.01 district_attorney.n.01 code.v.01,I love The Da Vinci Code...
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome..
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome!!
1,0,0.583333333,0.416666667, love.v.01 district_attorney.n.01 code.v.01,Love luv lubb the Da Vinci Code!
1,0.107142857,0.535714286,0.357142857, people.n.03 worth.s.02 know.v.04 much.r.04 love.v.01 district_attorney.n.01 code.v.01,the people who are worth it know how much i love the da vinci code.
1,0.183333333,0.183333333,0.633333333, want.v.03 urgently.r.01 district_attorney.n.01 code.v.01 movie.n.01,I wanted desperately to love'The Da Vinci Code as a film.
1,0.088235294,0.617647059,0.294117647, district_attorney.n.01 code.v.01 amazing.s.02 slang.n.02 wait.v.04 understand.v.03,"The Da Vinci Code was awesome, I can't wait to read it..."
1,0,0.863013699,0.136986301, district_attorney.n.01 code.v.01 absolutely.r.02 amazing.s.02,The Da Vinci Code was absolutely AWESOME!
1,0.0875,0.6125,0.3, district_attorney.n.01 code.v.01 amazing.s.02 movie.n.01,da vinci code was an awesome movie...
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,DA VINCI CODE IS AWESOME!!
1,0,0.545454545,0.454545455, love.v.01 district_attorney.n.01 code.v.01,I love The Da Vinci Code...
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome..
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome!!
1,0,0.583333333,0.416666667, love.v.01 district_attorney.n.01 code.v.01,Love luv lubb the Da Vinci Code!
1,0.107142857,0.535714286,0.357142857, people.n.03 worth.s.02 know.v.04 much.r.04 love.v.01 district_attorney.n.01 code.v.01,the people who are worth it know how much i love the da vinci code.
1,0.183333333,0.183333333,0.633333333, want.v.03 urgently.r.01 district_attorney.n.01 code.v.01 movie.n.01,I wanted desperately to love'The Da Vinci Code as a film.
1,0.088235294,0.617647059,0.294117647, district_attorney.n.01 code.v.01 amazing.s.02 slang.n.02 wait.v.04 understand.v.03,"The Da Vinci Code was awesome, I can't wait to read it..."
1,0,0.863013699,0.136986301, district_attorney.n.01 code.v.01 absolutely.r.02 amazing.s.02,The Da Vinci Code was absolutely AWESOME!
1,0.0875,0.6125,0.3, district_attorney.n.01 code.v.01 amazing.s.02 movie.n.01,da vinci code was an awesome movie...
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,DA VINCI CODE IS AWESOME!!
1,0,0.545454545,0.454545455, love.v.01 district_attorney.n.01 code.v.01,I love The Da Vinci Code...
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome..
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome!!
1,0,0.583333333,0.416666667, love.v.01 district_attorney.n.01 code.v.01,Love luv lubb the Da Vinci Code!
1,0.107142857,0.535714286,0.357142857, people.n.03 worth.s.02 know.v.04 much.r.04 love.v.01 district_attorney.n.01 code.v.01,the people who are worth it know how much i love the da vinci code.
1,0.183333333,0.183333333,0.633333333, want.v.03 urgently.r.01 district_attorney.n.01 code.v.01 movie.n.01,I wanted desperately to love'The Da Vinci Code as a film.
1,0.088235294,0.617647059,0.294117647, district_attorney.n.01 code.v.01 amazing.s.02 slang.n.02 wait.v.04 understand.v.03,"The Da Vinci Code was awesome, I can't wait to read it..."
1,0,0.863013699,0.136986301, district_attorney.n.01 code.v.01 absolutely.r.02 amazing.s.02,The Da Vinci Code was absolutely AWESOME!
1,0.0875,0.6125,0.3, district_attorney.n.01 code.v.01 amazing.s.02 movie.n.01,da vinci code was an awesome movie...
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,DA VINCI CODE IS AWESOME!!
1,0,0.545454545,0.454545455, love.v.01 district_attorney.n.01 code.v.01,I love The Da Vinci Code...
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome..
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome!!
1,0,0.583333333,0.416666667, love.v.01 district_attorney.n.01 code.v.01,Love luv lubb the Da Vinci Code!
1,0.107142857,0.535714286,0.357142857, people.n.03 worth.s.02 know.v.04 much.r.04 love.v.01 district_attorney.n.01 code.v.01,the people who are worth it know how much i love the da vinci code.
1,0.183333333,0.183333333,0.633333333, want.v.03 urgently.r.01 district_attorney.n.01 code.v.01 movie.n.01,I wanted desperately to love'The Da Vinci Code as a film.
1,0.088235294,0.617647059,0.294117647, district_attorney.n.01 code.v.01 amazing.s.02 slang.n.02 wait.v.04 understand.v.03,"The Da Vinci Code was awesome, I can't wait to read it..."
1,0,0.863013699,0.136986301, district_attorney.n.01 code.v.01 absolutely.r.02 amazing.s.02,The Da Vinci Code was absolutely AWESOME!
1,0.0875,0.6125,0.3, district_attorney.n.01 code.v.01 amazing.s.02 movie.n.01,da vinci code was an awesome movie...
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,DA VINCI CODE IS AWESOME!!
1,0,0.545454545,0.454545455, love.v.01 district_attorney.n.01 code.v.01,I love The Da Vinci Code...
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome..
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome!!
1,0,0.583333333,0.416666667, love.v.01 district_attorney.n.01 code.v.01,Love luv lubb the Da Vinci Code!
1,0.107142857,0.535714286,0.357142857, people.n.03 worth.s.02 know.v.04 much.r.04 love.v.01 district_attorney.n.01 code.v.01,the people who are worth it know how much i love the da vinci code.
1,0.183333333,0.183333333,0.633333333, want.v.03 urgently.r.01 district_attorney.n.01 code.v.01 movie.n.01,I wanted desperately to love'The Da Vinci Code as a film.
1,0.088235294,0.617647059,0.294117647, district_attorney.n.01 code.v.01 amazing.s.02 slang.n.02 wait.v.04 understand.v.03,"The Da Vinci Code was awesome, I can't wait to read it..."
1,0,0.863013699,0.136986301, district_attorney.n.01 code.v.01 absolutely.r.02 amazing.s.02,The Da Vinci Code was absolutely AWESOME!
1,0.0875,0.6125,0.3, district_attorney.n.01 code.v.01 amazing.s.02 movie.n.01,da vinci code was an awesome movie...
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,DA VINCI CODE IS AWESOME!!
1,0,0.545454545,0.454545455, love.v.01 district_attorney.n.01 code.v.01,I love The Da Vinci Code...
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome..
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome!!
1,0,0.583333333,0.416666667, love.v.01 district_attorney.n.01 code.v.01,Love luv lubb the Da Vinci Code!
1,0.107142857,0.535714286,0.357142857, people.n.03 worth.s.02 know.v.04 much.r.04 love.v.01 district_attorney.n.01 code.v.01,the people who are worth it know how much i love the da vinci code.
1,0.183333333,0.183333333,0.633333333, want.v.03 urgently.r.01 district_attorney.n.01 code.v.01 movie.n.01,I wanted desperately to love'The Da Vinci Code as a film.
1,0.088235294,0.617647059,0.294117647, district_attorney.n.01 code.v.01 amazing.s.02 slang.n.02 wait.v.04 understand.v.03,"The Da Vinci Code was awesome, I can't wait to read it..."
1,0,0.863013699,0.136986301, district_attorney.n.01 code.v.01 absolutely.r.02 amazing.s.02,The Da Vinci Code was absolutely AWESOME!
1,0.0875,0.6125,0.3, district_attorney.n.01 code.v.01 amazing.s.02 movie.n.01,da vinci code was an awesome movie...
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,DA VINCI CODE IS AWESOME!!
1,0,0.545454545,0.454545455, love.v.01 district_attorney.n.01 code.v.01,I love The Da Vinci Code...
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome..
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome!!
1,0,0.583333333,0.416666667, love.v.01 district_attorney.n.01 code.v.01,Love luv lubb the Da Vinci Code!
1,0.107142857,0.535714286,0.357142857, people.n.03 worth.s.02 know.v.04 much.r.04 love.v.01 district_attorney.n.01 code.v.01,the people who are worth it know how much i love the da vinci code.
1,0.183333333,0.183333333,0.633333333, want.v.03 urgently.r.01 district_attorney.n.01 code.v.01 movie.n.01,I wanted desperately to love'The Da Vinci Code as a film.
1,0.088235294,0.617647059,0.294117647, district_attorney.n.01 code.v.01 amazing.s.02 slang.n.02 wait.v.04 understand.v.03,"The Da Vinci Code was awesome, I can't wait to read it..."
1,0,0.863013699,0.136986301, district_attorney.n.01 code.v.01 absolutely.r.02 amazing.s.02,The Da Vinci Code was absolutely AWESOME!
1,0.0875,0.6125,0.3, district_attorney.n.01 code.v.01 amazing.s.02 movie.n.01,da vinci code was an awesome movie...
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,DA VINCI CODE IS AWESOME!!
1,0,0.545454545,0.454545455, love.v.01 district_attorney.n.01 code.v.01,I love The Da Vinci Code...
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome..
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome!!
1,0,0.583333333,0.416666667, love.v.01 district_attorney.n.01 code.v.01,Love luv lubb the Da Vinci Code!
1,0.107142857,0.535714286,0.357142857, people.n.03 worth.s.02 know.v.04 much.r.04 love.v.01 district_attorney.n.01 code.v.01,the people who are worth it know how much i love the da vinci code.
1,0.183333333,0.183333333,0.633333333, want.v.03 urgently.r.01 district_attorney.n.01 code.v.01 movie.n.01,I wanted desperately to love'The Da Vinci Code as a film.
1,0.088235294,0.617647059,0.294117647, district_attorney.n.01 code.v.01 amazing.s.02 slang.n.02 wait.v.04 understand.v.03,"The Da Vinci Code was awesome, I can't wait to read it..."
1,0,0.863013699,0.136986301, district_attorney.n.01 code.v.01 absolutely.r.02 amazing.s.02,The Da Vinci Code was absolutely AWESOME!
1,0.0875,0.6125,0.3, district_attorney.n.01 code.v.01 amazing.s.02 movie.n.01,da vinci code was an awesome movie...
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,DA VINCI CODE IS AWESOME!!
1,0,0.545454545,0.454545455, love.v.01 district_attorney.n.01 code.v.01,I love The Da Vinci Code...
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome..
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome!!
1,0,0.583333333,0.416666667, love.v.01 district_attorney.n.01 code.v.01,Love luv lubb the Da Vinci Code!
1,0.107142857,0.535714286,0.357142857, people.n.03 worth.s.02 know.v.04 much.r.04 love.v.01 district_attorney.n.01 code.v.01,the people who are worth it know how much i love the da vinci code.
1,0.183333333,0.183333333,0.633333333, want.v.03 urgently.r.01 district_attorney.n.01 code.v.01 movie.n.01,I wanted desperately to love'The Da Vinci Code as a film.
1,0.088235294,0.617647059,0.294117647, district_attorney.n.01 code.v.01 amazing.s.02 slang.n.02 wait.v.04 understand.v.03,"The Da Vinci Code was awesome, I can't wait to read it..."
1,0,0.863013699,0.136986301, district_attorney.n.01 code.v.01 absolutely.r.02 amazing.s.02,The Da Vinci Code was absolutely AWESOME!
1,0.0875,0.6125,0.3, district_attorney.n.01 code.v.01 amazing.s.02 movie.n.01,da vinci code was an awesome movie...
1,0.089285714,0.625,0.285714286, district_attorney.n.01 code.v.01 amazing.s.02,DA VINCI CODE IS AWESOME!!
1,0,0.545454545,0.454545455, love.v.01 district_attorney.n.01 code.v.01,I love The Da Vinci Code...
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome..
1,0.09375,0.65625,0.25, district_attorney.n.01 code.v.01 amazing.s.02,The Da Vinci Code is awesome!!
1,0,0.583333333,0.416666667, love.v.01 district_attorney.n.01 code.v.01,Love luv lubb the Da Vinci Code!
1,0.107142857,0.535714286,0.357142857, people.n.03 worth.s.02 know.v.04 much.r.04 love.v.01 district_attorney.n.01 code.v.01,the people who are worth it know how much i love the da vinci code.
